GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1952,1952,,AMR,Americas,,,1952,1952,,,USA,United States of America,,,,,MLE,Male,,,,,,,,63 269 [62 177-64 451],63269.00000,62177.00000,64451.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1953,1953,,AMR,Americas,,,1953,1953,,,USA,United States of America,,,,,MLE,Male,,,,,,,,62 717 [61 640-63 815],62717.00000,61640.00000,63815.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1954,1954,,AMR,Americas,,,1954,1954,,,USA,United States of America,,,,,MLE,Male,,,,,,,,62 441 [61 350-63 508],62441.00000,61350.00000,63508.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1955,1955,,AMR,Americas,,,1955,1955,,,USA,United States of America,,,,,MLE,Male,,,,,,,,62 012 [60 926-63 060],62012.00000,60926.00000,63060.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1969,1969,,AMR,Americas,,,1969,1969,,,USA,United States of America,,,,,MLE,Male,,,,,,,,40 490 [39 809-41 187],40490.00000,39809.00000,41187.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1970,1970,,AMR,Americas,,,1970,1970,,,USA,United States of America,,,,,MLE,Male,,,,,,,,40 398 [39 724-41 089],40398.00000,39724.00000,41089.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1971,1971,,AMR,Americas,,,1971,1971,,,USA,United States of America,,,,,MLE,Male,,,,,,,,38 700 [38 040-39 373],38700.00000,38040.00000,39373.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1972,1972,,AMR,Americas,,,1972,1972,,,USA,United States of America,,,,,MLE,Male,,,,,,,,34 668 [34 066-35 263],34668.00000,34066.00000,35263.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1986,1986,,AMR,Americas,,,1986,1986,,,USA,United States of America,,,,,MLE,Male,,,,,,,,21 986 [21 615-22 378],21986.00000,21615.00000,22378.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1987,1987,,AMR,Americas,,,1987,1987,,,USA,United States of America,,,,,MLE,Male,,,,,,,,21 579 [21 218-21 967],21579.00000,21218.00000,21967.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1988,1988,,AMR,Americas,,,1988,1988,,,USA,United States of America,,,,,MLE,Male,,,,,,,,21 519 [21 134-21 911],21519.00000,21134.00000,21911.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1989,1989,,AMR,Americas,,,1989,1989,,,USA,United States of America,,,,,MLE,Male,,,,,,,,21 640 [21 243-22 066],21640.00000,21243.00000,22066.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,2002,2002,,,USA,United States of America,,,,,MLE,Male,,,,,,,,15 765 [15 487-16 047],15765.00000,15487.00000,16047.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,2003,2003,,,USA,United States of America,,,,,MLE,Male,,,,,,,,15 822 [15 547-16 099],15822.00000,15547.00000,16099.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,2004,2004,,,USA,United States of America,,,,,MLE,Male,,,,,,,,15 783 [15 502-16 063],15783.00000,15502.00000,16063.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,2005,2005,,,USA,United States of America,,,,,MLE,Male,,,,,,,,15 717 [15 443-16 000],15717.00000,15443.00000,16000.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2019,2019,,AMR,Americas,,,2019,2019,,,USA,United States of America,,,,,MLE,Male,,,,,,,,11 636 [11 298-11 982],11636.00000,11298.00000,11982.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2020,2020,,AMR,Americas,,,2020,2020,,,USA,United States of America,,,,,MLE,Male,,,,,,,,11 227 [10 771-11 714],11227.00000,10771.00000,11714.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2021,2021,,AMR,Americas,,,2021,2021,,,USA,United States of America,,,,,MLE,Male,,,,,,,,11 013 [10 400-11 655],11013.00000,10400.00000,11655.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1951,1951,,AMR,Americas,,,1951,1951,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,109 187 [106 987-111 590],109187.00000,106987.00000,111590.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1965,1965,,AMR,Americas,,,1965,1965,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,85 607 [84 248-87 029],85607.00000,84248.00000,87029.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1966,1966,,AMR,Americas,,,1966,1966,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,79 256 [77 999-80 576],79256.00000,77999.00000,80576.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1967,1967,,AMR,Americas,,,1967,1967,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,74 768 [73 578-76 002],74768.00000,73578.00000,76002.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1968,1968,,AMR,Americas,,,1968,1968,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,71 656 [70 502-72 837],71656.00000,70502.00000,72837.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1981,1981,,AMR,Americas,,,1981,1981,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,42 795 [42 064-43 513],42795.00000,42064.00000,43513.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1982,1982,,AMR,Americas,,,1982,1982,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,41 677 [40 950-42 388],41677.00000,40950.00000,42388.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1983,1983,,AMR,Americas,,,1983,1983,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,40 510 [39 797-41 207],40510.00000,39797.00000,41207.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1984,1984,,AMR,Americas,,,1984,1984,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,39 420 [38 729-40 087],39420.00000,38729.00000,40087.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1985,1985,,AMR,Americas,,,1985,1985,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,39 034 [38 395-39 678],39034.00000,38395.00000,39678.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,1998,1998,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,28 781 [28 284-29 254],28781.00000,28284.00000,29254.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,1999,1999,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,28 601 [28 108-29 086],28601.00000,28108.00000,29086.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,2000,2000,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,28 632 [28 155-29 109],28632.00000,28155.00000,29109.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,2001,2001,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,28 489 [28 017-28 967],28489.00000,28017.00000,28967.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,2015,2015,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,23 199 [22 815-23 585],23199.00000,22815.00000,23585.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,2016,2016,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,22 790 [22 408-23 182],22790.00000,22408.00000,23182.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,2017,2017,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,22 154 [21 762-22 549],22154.00000,21762.00000,22549.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2018,2018,,AMR,Americas,,,2018,2018,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,21 435 [20 992-21 891],21435.00000,20992.00000,21891.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1974,1974,,AMR,Americas,,,1974,1974,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,37 389 [36 524-38 329],37389.00000,36524.00000,38329.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1975,1975,,AMR,Americas,,,1975,1975,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,35 184 [34 372-36 061],35184.00000,34372.00000,36061.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1976,1976,,AMR,Americas,,,1976,1976,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,33 253 [32 453-34 096],33253.00000,32453.00000,34096.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1977,1977,,AMR,Americas,,,1977,1977,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,32 514 [31 722-33 347],32514.00000,31722.00000,33347.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,1991,1991,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,22 788 [22 155-23 460],22788.00000,22155.00000,23460.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,1992,1992,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,21 910 [21 310-22 543],21910.00000,21310.00000,22543.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1993,1993,,AMR,Americas,,,1993,1993,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,20 996 [20 431-21 604],20996.00000,20431.00000,21604.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1994,1994,,AMR,Americas,,,1994,1994,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,20 190 [19 646-20 764],20190.00000,19646.00000,20764.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,2008,2008,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,18 173 [17 705-18 676],18173.00000,17705.00000,18676.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,2009,2009,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,17 337 [16 896-17 805],17337.00000,16896.00000,17805.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,2010,2010,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,16 577 [16 155-17 026],16577.00000,16155.00000,17026.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,2011,2011,,,USA,United States of America,,,,,BTSX,Both sexes,,,,,,,,16 257 [15 841-16 691],16257.00000,15841.00000,16691.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,1990,1990,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,1 618 [1 578-1 658],1618.00000,1578.00000,1658.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,1991,1991,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,1 605 [1 565-1 644],1605.00000,1565.00000,1644.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,2004,2004,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,1 247 [1 215-1 279],1247.00000,1215.00000,1279.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,2005,2005,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,1 223 [1 192-1 255],1223.00000,1192.00000,1255.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,2006,2006,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,1 184 [1 154-1 216],1184.00000,1154.00000,1216.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,2007,2007,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,1 157 [1 127-1 187],1157.00000,1127.00000,1187.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2021,2021,,AMR,Americas,,,2021,2021,,,USA,United States of America,,,,,FMLE,Female,,,,,,,,1 031 [967-1 094],1031.00000,967.00000,1094.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,1990,1990,,,USA,United States of America,,,,,MLE,Male,,,,,,,,2 318 [2 272-2 363],2318.00000,2272.00000,2363.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,1991,1991,,,USA,United States of America,,,,,MLE,Male,,,,,,,,2 273 [2 227-2 316],2273.00000,2227.00000,2316.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,1992,1992,,,USA,United States of America,,,,,MLE,Male,,,,,,,,2 244 [2 198-2 289],2244.00000,2198.00000,2289.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,2006,2006,,,USA,United States of America,,,,,MLE,Male,,,,,,,,1 518 [1 484-1 551],1518.00000,1484.00000,1551.00000,,,
